"date","report_url","report_title","report_description","report_type"
23 April 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0423.pdf","Singapore"," Price Increases Look Set to Abate (23 Apr 2009)","Singapore"
20 April 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0420.pdf","Singapore"," Trading USD/SGD After the MAS' Monetary Policy Meeting (20 Apr 2009)","Singapore"
17 April 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0417.pdf","US"," Reassessing theGrowth Arithmetic in 1q09 (17 Apr 2009)","US"
16 April 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0416.pdf","China"," 1Q Data in Tug-of-War (16 Apr 2009)","China"
27 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0327.pdf","Taiwan"," CBC At End of Easing Cycle (27 March 2009)","Taiwan"
26 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0326.pdf","Singapore"," Production Slumps in February, But No Bottoming Out Yet (26 March 2009)","Singapore"
25 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0325.pdf","US"," Lingering Questions on the Fed and Markets (25 March 2009)","US"
23 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0323.pdf","Singapore"," Inflation Continues to Cool in February (23 March 2009)","Singapore"
19 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0319A.pdf","US"," The Fed Shocks and Markets Rejoice (19 March 2009)","US"
19 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0319.pdf","Singapore Economy"," What Does it Takes For an 8% Contraction Outcome? (19 March 2009)","Singapore Economy"
17 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0317.pdf","Singapore"," NODX Declines in Feb But Eases From Jan (17 March 2009)","Singapore"
12 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0312.pdf","South Korea"," BoK Surprised Market By Not Moving (12 March 2009)","South Korea"
10 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0310.pdf","Singapore"," Deep Declines in Economic Growth Dampen SGD (10 March 2009)","Singapore"
5 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0305.pdf","Indonesia's Rate Cut"," Probably Some More Way To Go (05 March 2009)","Indonesia's Rate Cut"
2 March 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0302.pdf","Malaysia"," GDP Disappoints, More Downside From Here (02 March 2009)","Malaysia"
26 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0226.pdf","Singapore"," Services Sank, Dragging GDP Down Along With It (26 February 2009)","Singapore"
25 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0225.pdf","Malaysia"," Remains Aggressive in its Monetary Easing (25 February 2009)","Malaysia"
23 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0223.pdf","Singapore"," Slight Drop in Prices in January (23 February 2009)","Singapore"
18 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0218.pdf","Taiwan"," CBC Cuts Rate as Downturn Deepens (18 February 2009)","Taiwan"
17 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0217.pdf","Singapore"," NODX Contraction in Jan Steepest on Record (17 February 2009)","Singapore"
12 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0212.pdf","SK"," BoK Cut Rates, Indicate Room For More Easing (12 February 2009)","SK"
11 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0211.pdf","US"," Overemphasis on Unemployment in Forecasting Inflation can be Misleading (11 February 2009)","US"
5 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0205.pdf","US Fiscal Lift"," On-the-Napkin Estimates (05 February 2009)","US Fiscal Lift"
4 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0204A.pdf","Indonesia"," No Surprise At Rate Meeting (04 February 2009)","Indonesia"
4 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0204.pdf","FX"," Positioning For Medium Term JPY Appreciation, Sell EUR/JPY (04 February 2009)","FX"
3 February 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0203.pdf","Australia"," RBA Cuts 100bps, In Line With Our Expectations to 3.25% (03 February 2009)","Australia"
22 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0122A.pdf","Malaysia"," Surprisingly Large Rate Cut Signals Deep Economic Concerns (22 January 2009)","Malaysia"
22 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0122.pdf","China"," Taking Down 2009 Forecasts (22 January 2009)","China"
19 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0119.pdf","Singapore"," How Much Reserves Are Needed? (19 January 2009)","Singapore"
16 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0116.pdf","Singapore"," NODX Decline Sharpest in Nearly 7 Years (16 January 2009)","Singapore"
14 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0114.pdf","Thailand"," Larger-Than-Expected Interest Rate Cut, More Expected (14 January 2009)","Thailand"
9 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0109.pdf","South Korea"," South Korea","South Korea"
7 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0107A.pdf","Taiwan"," CBC Cuts Interest Rate and Heads Towards Lower Bounds (07 January 2009)","Taiwan"
7 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0107.pdf","Indonesia"," Indonesia","Indonesia"
6 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0106.pdf","US"," Let the Debate on Longer-Term US Treasuries Begin... (06 January 2009)","US"
2 January 2009,"http://www.uobgroup.com/assets/pdfs/research/Flash_0102.pdf","Singapore"," Low Growth for 2008, MTI Revises 2009 GDP Growth Forecast Down (02 January 2009)","Singapore"
26 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1226.pdf","Singapore"," Continued Decline in Industrial Production for November, But Less Than Expected (26 December 2008)","Singapore"
23 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1223A.pdf","Singapore"," CPI Eased in November (23 December 2008)","Singapore"
23 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1223.pdf","China"," PBoC Wraps Up 2008 With Its Fifth Interest Rate Cut (23 December 2008)","China"
17 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1217A.pdf","Singapore"," NODX Deteriorating at a Fast Pace (17 December 2008)","Singapore"
17 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1217.pdf","US"," As the Fed Ventures Deeper, Communication Hurdles are Raised (17 December 2008)","US"
12 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1212.pdf","US"," The Tentative Downward Nudge to 4q08 Growth from the Trade Balance Release (12 December 2008)","US"
11 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1211A.pdf","Taiwan"," Further Rate Cuts Ahead (11 December 2008)","Taiwan"
11 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1211.pdf","South Korea Slashed its Benchmark Rate by an Unprecedented 100bps (11 December 2008)",,"South Korea Slashed its Benchmark Rate by an Unprecedented 100bps (11 December 2008)"
4 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1204B.pdf","BI Brought Forward Rate Cut (04 December 2008)",,"BI Brought Forward Rate Cut (04 December 2008)"
4 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1204A.pdf","US"," Adjustments and Alignments to our Macro Outlook (04 December 2008)","US"
4 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1204.pdf","Thailand"," Larger-than-Expected Interest Rate Cuts (04 December 2008)","Thailand"
2 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1202A.pdf","Thailand"," Lower Growth Expected (02 December 2008)","Thailand"
2 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1202.pdf","US"," Understanding Fed Policy Constraints and Alternatives (02 December 2008)","US"
1 December 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1201.pdf","Week Ahead FX Strategy (01 December 2008)",,"Week Ahead FX Strategy (01 December 2008)"
27 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1127.pdf","China"," Aggressive Rate Reductions (27 November 2008)","China"
24 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1124.pdf","Singapore"," CPI came in higher than expected in October to 6.4% y/y (24 November 2008)","Singapore"
17 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1117.pdf","Singapore"," NODX Declined Sharply in Oct to 15% y/y (17 November 2008)","Singapore"
14 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1114.pdf","US"," The Explicit and Implicit Influences in the 10-year US Treasury Yield (14 November 2008)","US"
13 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1113.pdf","Indonesia"," New Ruling on USD-Purchase (13 November 2008)","Indonesia"
12 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1112.pdf","US"," Dissecting Unemployment Flows (12 November 2008)","US"
10 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1110A.pdf","Taiwan"," Another Surprise Interest Rate Cut (10 November 2008)","Taiwan"
10 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1110.pdf","China"," A Massive Fiscal Stimulus Package (10 November 2008)","China"
6 November 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1106.pdf","Revisiting our US Economic Forecasts (06 November 2008)",,"Revisiting our US Economic Forecasts (06 November 2008)"
30 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1030A.pdf","Taiwan"," Surprise Interest Rate Cut (30 October 2008)","Taiwan"
30 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1030.pdf","China"," Third Interest Rate Cut in 7 weeks (30 October 2008)","China"
24 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1024.pdf","Singapore"," Sep Industrial Output Outperformed Expectation (24 October 2008)","Singapore"
23 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1023A.pdf","China"," Significant Policy Change in Property Market (23 October 2008)","China"
23 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1023.pdf","Singapore"," Singapore Inflation Rebounded in September but Trend is Downward From Here (23 October 2008)","Singapore"
20 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1020.pdf","China"," Growth Decelerating Further in 3Q08 (20 October 2008)","China"
17 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1017.pdf","Singapore"," September NODX Contracted For Fifth Straight Month (17 October 2008)","Singapore"
10 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1010.pdf","HK"," Base Rate Adjustment Yet to Have Impact (10 October 2008)","HK"
9 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1009B.pdf","China"," PBoC's Rate Cut on 8 Oct (09 October 2008)","China"
9 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1009A.pdf","Taiwan"," CBC Took to Surprise Rate Cut (09 October 2008)","Taiwan"
9 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1009.pdf","US"," Coordinated Rate Cuts","US"
6 October 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_1006.pdf","US"," Heightened Near-Term Expectations of Fed Rate Cuts","US"
26 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0926A.pdf","Singapore"," August Industrial Output Continued Double-Digit Contraction (26 September 2008)","Singapore"
26 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0926.pdf","Taiwan"," CBC's Policy Reversal Suggests Further Cuts Ahead (26 September 2008)","Taiwan"
23 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0923.pdf","Singapore"," Inflation Continued to Moderate in August (23 September 2008)","Singapore"
19 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0919.pdf","US"," Relevant Details on the Fed's Balance Sheet... (19 September 2008)","US"
17 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0917A.pdf","Singapore"," Aug NODX Came in Below Expectation But was up from July After Seasonal Adjustment (17 September 2008)","Singapore"
17 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0917.pdf","US"," The FOMC Keeps its Cards Close to its Chest... (17 September 2008)","US"
16 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0916.pdf","China"," PBoC Reverses Course with Rate Cuts (16 September 2008)","China"
15 September 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0915.pdf","US"," Rising Speculation of Fed Rate Cuts? (15 September 2008)","US"
27 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0827.pdf","Thailand"," Last Rate Hike For the Year (27 August 2008)","Thailand"
26 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0826A.pdf","Thailand"," Headwinds to Growth in 2H08; 1H08 Holds Firm (26 August 2008)","Thailand"
26 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0826.pdf","Singapore"," July Industrial Output Posts Sharpest Decline in 7 Years (26 August 2008)","Singapore"
25 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0825.pdf","Singapore"," Inflation has Peaked in 1H08 and is on the Wane (25 August 2008)","Singapore"
21 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0821.pdf","Malaysia 2009 Budget Preview (21 August 2008)",,"Malaysia 2009 Budget Preview (21 August 2008)"
18 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0818.pdf","Singapore"," July NODX Fell For A Third Straight Month (18 August 2008)","Singapore"
14 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0814A.pdf","A Brief Update on the Pulse of the US Economy"," Tweaks and Twists in the Data (14 August 2008)","A Brief Update on the Pulse of the US Economy"
14 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0814.pdf","Indonesia"," 2Q08 GDP surprised on the upside (14 August 2008)","Indonesia"
13 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0813.pdf","Singapore"," Re-aligning Our SGD NEER Model (13 August 2008)","Singapore"
11 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0811.pdf","Singapore"," Choppy Waters Ahead (11 August 2008)","Singapore"
8 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0808.pdf","USD/SGD"," After surging to 5-month high... (08 August 2008)","USD/SGD"
7 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0807.pdf","South Korea"," BoK Joins Other Asian Central Banks in Hiking Interest Rates (07 August 2008)","South Korea"
6 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0806.pdf","The August 5th FOMC Meeting"," No Preconceived Notions (06 August 2008)","The August 5th FOMC Meeting"
5 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0805A.pdf","Indonesia"," BI Delivered Another 25bps Rate Hike as Expected (05 August 2008)","Indonesia"
5 August 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0805.pdf","AUD After the RBA (05 August 2008)",,"AUD After the RBA (05 August 2008)"
29 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0729.pdf","Malaysia Resists Rate Hike on Growth Concerns (29 July 2008)",,"Malaysia Resists Rate Hike on Growth Concerns (29 July 2008)"
28 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0728A.pdf","China"," Politburo's Policy Direction for Second Half (28 July 2008)","China"
28 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0728.pdf","South Korea"," 2Q08 GDP Growth Came in Within Expectation (28 July 2008)","South Korea"
25 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0725.pdf","Singapore"," Industrial Output Rose 2.5% y/y in June; 2Q Manufacturing Growth Likely to be Revised Marginally Higher (25 July 2008)","Singapore"
23 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0723A.pdf","The Close Call for the Peak of the Antipodean Rates (23 July 2008)",,"The Close Call for the Peak of the Antipodean Rates (23 July 2008)"
23 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0723.pdf","Singapore"," Inflation Likely Peaked in June, to Moderate in Second Half (23 July 2008)","Singapore"
17 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0717A.pdf","Singapore"," Singapore 2Q08 NODX Dives 5.4% y/y","Singapore"
17 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0717.pdf","China"," Tracking Slower in 2Q08 (17 July 2008)","China"
16 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0716.pdf","Thailand"," Modest Tightening of Interest Rates (16 July 2008)","Thailand"
11 July 2008,"http://www.uobgroup.com/assets/pdfs/research/Flash_0711.pdf","The Tall Call for Aussie at Parity (11 July 2008)",,"The Tall Call for Aussie at Parity (11 July 2008)"
